## header:
##   title: Sn120(n,x) nuclear model parameters
##   source: TALYS-2.2
##   user: Arjan Koning
##   date: 2026-01-01
##   format: YANDF-0.4
## target:
##   Z: 50
##   A: 120
##   nuclide: Sn120 
## residual:
##   Z: 50
##   A: 121
##   nuclide: Sn121 
## parameters: 
##   level density
a                50 121  15.56454
aadjust          50 121   1.00000
gammald          50 121   0.08756
pair             50 121   1.09091
upbendcadjust    47 117 1.00000E+00 M1
upbendeadjust    47 117 1.00000E+00 M1
upbendfadjust    47 117 1.00000E+00 M1
sgr              47 117   1.587 M1
egr              47 117   8.139 M1
ggr              47 117   4.000 M1
sgradjust        47 117   1.000 M1
egradjust        47 117   1.000 M1
ggradjust        47 117   1.000 M1
etable           47 117   0.00000 E2
ftable           47 117   1.00000 E2
wtable           47 117   1.00000 E2
etableadjust     47 117   0.00000 E2
ftableadjust     47 117   1.00000 E2
wtableadjust     47 117   1.00000 E2
upbendc          47 117 0.00000E+00 M2
upbende          47 117 0.00000E+00 M2
upbendf          47 117 0.00000E+00 M2
upbendcadjust    47 117 1.00000E+00 M2
upbendeadjust    47 117 1.00000E+00 M2
upbendfadjust    47 117 1.00000E+00 M2
sgr              47 117   0.001 M2
egr              47 117   8.139 M2
ggr              47 117   4.000 M2
sgradjust        47 117   1.000 M2
egradjust        47 117   1.000 M2
ggradjust        47 117   1.000 M2
## residual:
##   Z: 47
##   A: 116
##   nuclide: Ag116 
## parameters: 
##   level density
a                47 116  18.52249
aadjust          47 116   1.00000
gammald          47 116   0.08880
pair             47 116   0.00000
Pshift           47 116   0.00000   0
Pshiftadjust     47 116   0.00000   0
deltaW           47 116   3.64862   0
T                47 116   0.57305   0
E0               47 116  -1.68826   0
Exmatch          47 116   3.86691   0
Tadjust          47 116   1.00000   0
E0adjust         47 116   1.00000   0
Exmatchadjust    47 116   1.00000   0
Ntop             47 116  30   0
Nlow             47 116   2   0
s2adjust         47 116   1.00000   0
ctable           47 116   0.00000   0
ptable           47 116   0.00000   0
ctableadjust     47 116   0.00000   0
ptableadjust     47 116   0.00000   0
Ufermi           47 116  30.00000   0
cfermi           47 116   5.00000   0
g                47 116   7.73333
gp               47 116   3.13333
gn               47 116   4.60000
gnadjust         47 116   1.00000
gpadjust         47 116   1.00000
gadjust          47 116   1.00000
Risomer          47 116   1.00000
## parameters: 
##   photon strength function
gamgam           47 116   0.00000
gamgamadjust     47 116   1.00000
etable           47 116   0.00000 E1
ftable           47 116   1.00000 E1
wtable           47 116   1.08100 E1
etableadjust     47 116   0.00000 E1
ftableadjust     47 116   1.00000 E1
wtableadjust     47 116   1.00000 E1
upbendc          47 116 3.50000E-08 M1
upbende          47 116 8.00000E-01 M1
upbendf          47 116 6.00000E+00 M1
upbendcadjust    47 116 1.00000E+00 M1
upbendeadjust    47 116 1.00000E+00 M1
upbendfadjust    47 116 1.00000E+00 M1
sgr              47 116   1.576 M1
egr              47 116   8.151 M1
ggr              47 116   4.000 M1
sgradjust        47 116   1.000 M1
egradjust        47 116   1.000 M1
ggradjust        47 116   1.000 M1
etable           47 116   0.00000 E2
ftable           47 116   1.00000 E2
wtable           47 116   1.00000 E2
etableadjust     47 116   0.00000 E2
ftableadjust     47 116   1.00000 E2
wtableadjust     47 116   1.00000 E2
upbendc          47 116 0.00000E+00 M2
upbende          47 116 0.00000E+00 M2
upbendf          47 116 0.00000E+00 M2
upbendcadjust    47 116 1.00000E+00 M2
upbendeadjust    47 116 1.00000E+00 M2
upbendfadjust    47 116 1.00000E+00 M2
sgr              47 116   0.001 M2
egr              47 116   8.151 M2
ggr              47 116   4.000 M2
sgradjust        47 116   1.000 M2
egradjust        47 116   1.000 M2
ggradjust        47 116   1.000 M2
## residual:
##   Z: 50
##   A: 118
##   nuclide: Sn118 
## parameters: 
##   level density
a                50 118  15.11466
aadjust          50 118   1.00000
gammald          50 118   0.08830
pair             50 118   2.20938
Pshift           50 118   0.00000   0
Pshiftadjust     50 118   0.00000   0
deltaW           50 118   1.18379   0
T                50 118   0.65776   0
E0               50 118   0.67093   0
Exmatch          50 118   6.43114   0
Tadjust          50 118   1.00000   0
E0adjust         50 118   1.00000   0
Exmatchadjust    50 118   1.00000   0
Ntop             50 118  42   0
Nlow             50 118   5   0
s2adjust         50 118   1.00000   0
ctable           50 118   0.00000   0
ptable           50 118   0.00000   0
ctableadjust     50 118   0.00000   0
ptableadjust     50 118   0.00000   0
Ufermi           50 118  30.00000   0
cfermi           50 118   5.00000   0
D0               50 118 6.10000E+01
g                50 118   7.86667
gp               50 118   3.33333
gn               50 118   4.53333
gnadjust         50 118   1.00000
gpadjust         50 118   1.00000
gadjust          50 118   1.00000
Risomer          50 118   1.00000
## parameters: 
##   photon strength function
gamgam           50 118   0.00012
gamgamadjust     50 118   1.00000
etable           50 118   0.00000 E1
ftable           50 118   1.00000 E1
wtable           50 118   1.08100 E1
etableadjust     50 118   0.00000 E1
ftableadjust     50 118   1.00000 E1
wtableadjust     50 118   1.00000 E1
upbendc          50 118 3.50000E-08 M1
upbende          50 118 8.00000E-01 M1
upbendf          50 118 6.00000E+00 M1
upbendcadjust    50 118 1.00000E+00 M1
upbendeadjust    50 118 1.00000E+00 M1
upbendfadjust    50 118 1.00000E+00 M1
sgr              50 118   1.598 M1
egr              50 118   8.128 M1
ggr              50 118   4.000 M1
sgradjust        50 118   1.000 M1
egradjust        50 118   1.000 M1
ggradjust        50 118   1.000 M1
etable           50 118   0.00000 E2
ftable           50 118   1.00000 E2
wtable           50 118   1.00000 E2
etableadjust     50 118   0.00000 E2
ftableadjust     50 118   1.00000 E2
wtableadjust     50 118   1.00000 E2
upbendc          50 118 0.00000E+00 M2
upbende          50 118 0.00000E+00 M2
upbendf          50 118 0.00000E+00 M2
upbendcadjust    50 118 1.00000E+00 M2
upbendeadjust    50 118 1.00000E+00 M2
upbendfadjust    50 118 1.00000E+00 M2
sgr              50 118   0.001 M2
egr              50 118   8.128 M2
ggr              50 118   4.000 M2
sgradjust        50 118   1.000 M2
egradjust        50 118   1.000 M2
ggradjust        50 118   1.000 M2
## residual:
##   Z: 49
##   A: 116
##   nuclide: In116 
## parameters: 
##   level density
a                49 116  16.81255
aadjust          49 116   1.00000
gammald          49 116   0.08880
pair             49 116   0.00000
Pshift           49 116   0.00000   0
Pshiftadjust     49 116   0.00000   0
deltaW           49 116   2.59399   0
T                49 116   0.56418   0
E0               49 116  -1.18866   0
Exmatch          49 116   3.32816   0
Tadjust          49 116   1.00000   0
E0adjust         49 116   1.00000   0
Exmatchadjust    49 116   1.00000   0
Ntop             49 116  41   0
Nlow             49 116   7   0
s2adjust         49 116   1.00000   0
ctable           49 116   0.00000   0
ptable           49 116   0.00000   0
ctableadjust     49 116   0.00000   0
ptableadjust     49 116   0.00000   0
Ufermi           49 116  30.00000   0
cfermi           49 116   5.00000   0
D0               49 116 9.50000E+00
g                49 116   7.73333
gp               49 116   3.26667
gn               49 116   4.46667
gnadjust         49 116   1.00000
gpadjust         49 116   1.00000
gadjust          49 116   1.00000
Risomer          49 116   1.00000
## parameters: 
##   photon strength function
gamgam           49 116   0.00008
gamgamadjust     49 116   1.00000
etable           49 116   0.00000 E1
ftable           49 116   1.00000 E1
wtable           49 116   1.08100 E1
etableadjust     49 116   0.00000 E1
ftableadjust     49 116   1.00000 E1
wtableadjust     49 116   1.00000 E1
upbendc          49 116 3.50000E-08 M1
upbende          49 116 8.00000E-01 M1
upbendf          49 116 6.00000E+00 M1
upbendcadjust    49 116 1.00000E+00 M1
upbendeadjust    49 116 1.00000E+00 M1
upbendfadjust    49 116 1.00000E+00 M1
sgr              49 116   1.576 M1
egr              49 116   8.151 M1
ggr              49 116   4.000 M1
sgradjust        49 116   1.000 M1
egradjust        49 116   1.000 M1
ggradjust        49 116   1.000 M1
etable           49 116   0.00000 E2
ftable           49 116   1.00000 E2
wtable           49 116   1.00000 E2
etableadjust     49 116   0.00000 E2
ftableadjust     49 116   1.00000 E2
wtableadjust     49 116   1.00000 E2
upbendc          49 116 0.00000E+00 M2
upbende          49 116 0.00000E+00 M2
upbendf          49 116 0.00000E+00 M2
upbendcadjust    49 116 1.00000E+00 M2
upbendeadjust    49 116 1.00000E+00 M2
upbendfadjust    49 116 1.00000E+00 M2
sgr              49 116   0.001 M2
egr              49 116   8.151 M2
ggr              49 116   4.000 M2
sgradjust        49 116   1.000 M2
egradjust        49 116   1.000 M2
ggradjust        49 116   1.000 M2
## residual:
##   Z: 48
##   A: 115
##   nuclide: Cd115 
## parameters: 
##   level density
a                48 115  18.97106
aadjust          48 115   1.00000
gammald          48 115   0.08906
pair             48 115   1.11901
Pshift           48 115   0.00000   0
Pshiftadjust     48 115   0.00000   0
deltaW           48 115   3.11967   0
T                48 115   0.57205   0
E0               48 115  -0.65905   0
Exmatch          48 115   5.10821   0
Tadjust          48 115   1.00000   0
E0adjust         48 115   1.00000   0
Exmatchadjust    48 115   1.00000   0
Ntop             48 115  19   0
Nlow             48 115   6   0
s2adjust         48 115   1.00000   0
ctable           48 115   0.00000   0
ptable           48 115   0.00000   0
ctableadjust     48 115   0.00000   0
ptableadjust     48 115   0.00000   0
Ufermi           48 115  30.00000   0
cfermi           48 115   5.00000   0
D0               48 115 2.10000E+02
g                48 115   7.66667
gp               48 115   3.20000
gn               48 115   4.46667
gnadjust         48 115   1.00000
gpadjust         48 115   1.00000
gadjust          48 115   1.00000
Risomer          48 115   1.00000
## parameters: 
##   photon strength function
gamgam           48 115   0.00005
gamgamadjust     48 115   1.00000
etable           48 115   0.00000 E1
ftable           48 115   1.00000 E1
wtable           48 115   1.08100 E1
etableadjust     48 115   0.00000 E1
ftableadjust     48 115   1.00000 E1
wtableadjust     48 115   1.00000 E1
upbendc          48 115 3.50000E-08 M1
upbende          48 115 8.00000E-01 M1
upbendf          48 115 6.00000E+00 M1
upbendcadjust    48 115 1.00000E+00 M1
upbendeadjust    48 115 1.00000E+00 M1
upbendfadjust    48 115 1.00000E+00 M1
sgr              48 115   1.564 M1
egr              48 115   8.162 M1
ggr              48 115   4.000 M1
sgradjust        48 115   1.000 M1
egradjust        48 115   1.000 M1
ggradjust        48 115   1.000 M1
etable           48 115   0.00000 E2
ftable           48 115   1.00000 E2
wtable           48 115   1.00000 E2
etableadjust     48 115   0.00000 E2
ftableadjust     48 115   1.00000 E2
wtableadjust     48 115   1.00000 E2
upbendc          48 115 0.00000E+00 M2
upbende          48 115 0.00000E+00 M2
upbendf          48 115 0.00000E+00 M2
upbendcadjust    48 115 1.00000E+00 M2
upbendeadjust    48 115 1.00000E+00 M2
upbendfadjust    48 115 1.00000E+00 M2
sgr              48 115   0.001 M2
egr              48 115   8.162 M2
ggr              48 115   4.000 M2
sgradjust        48 115   1.000 M2
egradjust        48 115   1.000 M2
ggradjust        48 115   1.000 M2
## residual:
##   Z: 47
##   A: 115
##   nuclide: Ag115 
## parameters: 
##   level density
a                47 115  16.61048
aadjust          47 115   1.00000
gammald          47 115   0.08906
pair             47 115   1.11901
Pshift           47 115   0.00000   0
Pshiftadjust     47 115   0.00000   0
deltaW           47 115   3.67666   0
T                47 115   0.73385   0
E0               47 115  -1.90056   0
Exmatch          47 115   6.93338   0
Tadjust          47 115   1.00000   0
E0adjust         47 115   1.00000   0
Exmatchadjust    47 115   1.00000   0
Ntop             47 115   7   0
Nlow             47 115   3   0
s2adjust         47 115   1.00000   0
ctable           47 115   0.00000   0
ptable           47 115   0.00000   0
ctableadjust     47 115   0.00000   0
ptableadjust     47 115   0.00000   0
Ufermi           47 115  30.00000   0
cfermi           47 115   5.00000   0
g                47 115   7.66667
gp               47 115   3.13333
gn               47 115   4.53333
gnadjust         47 115   1.00000
gpadjust         47 115   1.00000
gadjust          47 115   1.00000
Risomer          47 115   1.00000
## parameters: 
##   photon strength function
gamgam           47 115   0.00000
gamgamadjust     47 115   1.00000
etable           47 115   0.00000 E1
ftable           47 115   1.00000 E1
wtable           47 115   1.08100 E1
etableadjust     47 115   0.00000 E1
ftableadjust     47 115   1.00000 E1
wtableadjust     47 115   1.00000 E1
upbendc          47 115 3.50000E-08 M1
upbende          47 115 8.00000E-01 M1
upbendf          47 115 6.00000E+00 M1
upbendcadjust    47 115 1.00000E+00 M1
upbendeadjust    47 115 1.00000E+00 M1
upbendfadjust    47 115 1.00000E+00 M1
sgr              47 115   1.564 M1
egr              47 115   8.162 M1
ggr              47 115   4.000 M1
sgradjust        47 115   1.000 M1
egradjust        47 115   1.000 M1
ggradjust        47 115   1.000 M1
etable           47 115   0.00000 E2
ftable           47 115   1.00000 E2
wtable           47 115   1.00000 E2
etableadjust     47 115   0.00000 E2
ftableadjust     47 115   1.00000 E2
wtableadjust     47 115   1.00000 E2
upbendc          47 115 0.00000E+00 M2
upbende          47 115 0.00000E+00 M2
upbendf          47 115 0.00000E+00 M2
upbendcadjust    47 115 1.00000E+00 M2
upbendeadjust    47 115 1.00000E+00 M2
upbendfadjust    47 115 1.00000E+00 M2
sgr              47 115   0.001 M2
egr              47 115   8.162 M2
ggr              47 115   4.000 M2
sgradjust        47 115   1.000 M2
egradjust        47 115   1.000 M2
ggradjust        47 115   1.000 M2
## residual:
##   Z: 47
##   A: 114
##   nuclide: Ag114 
## parameters: 
##   level density
a                47 114  18.45578
aadjust          47 114   1.00000
gammald          47 114   0.08932
pair             47 114   0.00000
Pshift           47 114   0.00000   0
Pshiftadjust     47 114   0.00000   0
deltaW           47 114   3.88679   0
T                47 114   0.57307   0
E0               47 114  -1.69398   0
Exmatch          47 114   3.84735   0
Tadjust          47 114   1.00000   0
E0adjust         47 114   1.00000   0
Exmatchadjust    47 114   1.00000   0
Ntop             47 114  30   0
Nlow             47 114   2   0
s2adjust         47 114   1.00000   0
ctable           47 114   0.00000   0
ptable           47 114   0.00000   0
ctableadjust     47 114   0.00000   0
ptableadjust     47 114   0.00000   0
Ufermi           47 114  30.00000   0
cfermi           47 114   5.00000   0
g                47 114   7.60000
gp               47 114   3.13333
gn               47 114   4.46667
gnadjust         47 114   1.00000
gpadjust         47 114   1.00000
gadjust          47 114   1.00000
Risomer          47 114   1.00000
## parameters: 
##   photon strength function
gamgam           47 114   0.00000
gamgamadjust     47 114   1.00000
etable           47 114   0.00000 E1
ftable           47 114   1.00000 E1
wtable           47 114   1.08100 E1
etableadjust     47 114   0.00000 E1
ftableadjust     47 114   1.00000 E1
wtableadjust     47 114   1.00000 E1
upbendc          47 114 3.50000E-08 M1
upbende          47 114 8.00000E-01 M1
upbendf          47 114 6.00000E+00 M1
upbendcadjust    47 114 1.00000E+00 M1
upbendeadjust    47 114 1.00000E+00 M1
upbendfadjust    47 114 1.00000E+00 M1
sgr              47 114   1.553 M1
egr              47 114   8.174 M1
ggr              47 114   4.000 M1
sgradjust        47 114   1.000 M1
egradjust        47 114   1.000 M1
ggradjust        47 114   1.000 M1
etable           47 114   0.00000 E2
ftable           47 114   1.00000 E2
wtable           47 114   1.00000 E2
etableadjust     47 114   0.00000 E2
ftableadjust     47 114   1.00000 E2
wtableadjust     47 114   1.00000 E2
upbendc          47 114 0.00000E+00 M2
upbende          47 114 0.00000E+00 M2
upbendf          47 114 0.00000E+00 M2
upbendcadjust    47 114 1.00000E+00 M2
upbendeadjust    47 114 1.00000E+00 M2
upbendfadjust    47 114 1.00000E+00 M2
sgr              47 114   0.001 M2
egr              47 114   8.174 M2
ggr              47 114   4.000 M2
sgradjust        47 114   1.000 M2
egradjust        47 114   1.000 M2
ggradjust        47 114   1.000 M2
## residual:
##   Z: 46
##   A: 114
##   nuclide: Pd114 
## parameters: 
##   level density
a                46 114  18.29673
aadjust          46 114   1.00000
gammald          46 114   0.08932
pair             46 114   2.24781
Pshift           46 114   0.00000   0
Pshiftadjust     46 114   0.00000   0
deltaW           46 114   3.74026   0
T                46 114   0.52335   0
E0               46 114   1.09357   0
Exmatch          46 114   5.32980   0
Tadjust          46 114   1.00000   0
E0adjust         46 114   1.00000   0
Exmatchadjust    46 114   1.00000   0
Ntop             46 114  31   0
Nlow             46 114   7   0
s2adjust         46 114   1.00000   0
ctable           46 114   0.00000   0
ptable           46 114   0.00000   0
ctableadjust     46 114   0.00000   0
ptableadjust     46 114   0.00000   0
Ufermi           46 114  30.00000   0
cfermi           46 114   5.00000   0
g                46 114   7.60000
gp               46 114   3.06667
gn               46 114   4.53333
gnadjust         46 114   1.00000
gpadjust         46 114   1.00000
gadjust          46 114   1.00000
Risomer          46 114   1.00000
## parameters: 
##   photon strength function
gamgam           46 114   0.00000
gamgamadjust     46 114   1.00000
etable           46 114   0.00000 E1
ftable           46 114   1.00000 E1
wtable           46 114   1.08100 E1
etableadjust     46 114   0.00000 E1
ftableadjust     46 114   1.00000 E1
wtableadjust     46 114   1.00000 E1
upbendc          46 114 3.50000E-08 M1
upbende          46 114 8.00000E-01 M1
upbendf          46 114 6.00000E+00 M1
upbendcadjust    46 114 1.00000E+00 M1
upbendeadjust    46 114 1.00000E+00 M1
upbendfadjust    46 114 1.00000E+00 M1
sgr              46 114   1.553 M1
egr              46 114   8.174 M1
ggr              46 114   4.000 M1
sgradjust        46 114   1.000 M1
egradjust        46 114   1.000 M1
ggradjust        46 114   1.000 M1
etable           46 114   0.00000 E2
ftable           46 114   1.00000 E2
wtable           46 114   1.00000 E2
etableadjust     46 114   0.00000 E2
ftableadjust     46 114   1.00000 E2
wtableadjust     46 114   1.00000 E2
upbendc          46 114 0.00000E+00 M2
upbende          46 114 0.00000E+00 M2
upbendf          46 114 0.00000E+00 M2
upbendcadjust    46 114 1.00000E+00 M2
upbendeadjust    46 114 1.00000E+00 M2
upbendfadjust    46 114 1.00000E+00 M2
sgr              46 114   0.001 M2
egr              46 114   8.174 M2
ggr              46 114   4.000 M2
sgradjust        46 114   1.000 M2
egradjust        46 114   1.000 M2
ggradjust        46 114   1.000 M2
## residual:
##   Z: 46
##   A: 113
##   nuclide: Pd113 
## parameters: 
##   level density
a                46 113  18.84724
aadjust          46 113   1.00000
gammald          46 113   0.08958
pair             46 113   1.12887
Pshift           46 113   0.00000   0
Pshiftadjust     46 113   0.00000   0
deltaW           46 113   4.19191   0
T                46 113   0.64684   0
E0               46 113  -1.45533   0
Exmatch          46 113   6.12699   0
Tadjust          46 113   1.00000   0
E0adjust         46 113   1.00000   0
Exmatchadjust    46 113   1.00000   0
Ntop             46 113  16   0
Nlow             46 113   7   0
s2adjust         46 113   1.00000   0
ctable           46 113   0.00000   0
ptable           46 113   0.00000   0
ctableadjust     46 113   0.00000   0
ptableadjust     46 113   0.00000   0
Ufermi           46 113  30.00000   0
cfermi           46 113   5.00000   0
g                46 113   7.53333
gp               46 113   3.06667
gn               46 113   4.46667
gnadjust         46 113   1.00000
gpadjust         46 113   1.00000
gadjust          46 113   1.00000
Risomer          46 113   1.00000
## parameters: 
##   photon strength function
gamgam           46 113   0.00000
gamgamadjust     46 113   1.00000
etable           46 113   0.00000 E1
ftable           46 113   1.00000 E1
wtable           46 113   1.08100 E1
etableadjust     46 113   0.00000 E1
ftableadjust     46 113   1.00000 E1
wtableadjust     46 113   1.00000 E1
upbendc          46 113 3.50000E-08 M1
upbende          46 113 8.00000E-01 M1
upbendf          46 113 6.00000E+00 M1
upbendcadjust    46 113 1.00000E+00 M1
upbendeadjust    46 113 1.00000E+00 M1
upbendfadjust    46 113 1.00000E+00 M1
sgr              46 113   1.542 M1
egr              46 113   8.186 M1
ggr              46 113   4.000 M1
sgradjust        46 113   1.000 M1
egradjust        46 113   1.000 M1
ggradjust        46 113   1.000 M1
etable           46 113   0.00000 E2
ftable           46 113   1.00000 E2
wtable           46 113   1.00000 E2
etableadjust     46 113   0.00000 E2
ftableadjust     46 113   1.00000 E2
wtableadjust     46 113   1.00000 E2
upbendc          46 113 0.00000E+00 M2
upbende          46 113 0.00000E+00 M2
upbendf          46 113 0.00000E+00 M2
upbendcadjust    46 113 1.00000E+00 M2
upbendeadjust    46 113 1.00000E+00 M2
upbendfadjust    46 113 1.00000E+00 M2
sgr              46 113   0.001 M2
egr              46 113   8.186 M2
ggr              46 113   4.000 M2
sgradjust        46 113   1.000 M2
egradjust        46 113   1.000 M2
ggradjust        46 113   1.000 M2
## residual:
##   Z: 50
##   A: 117
##   nuclide: Sn117 
## parameters: 
##   level density
a                50 117  15.53617
aadjust          50 117   1.00000
gammald          50 117   0.08855
pair             50 117   1.10940
Pshift           50 117   0.00000   0
Pshiftadjust     50 117   0.00000   0
deltaW           50 117   1.44396   0
T                50 117   0.61414   0
E0               50 117  -0.14232   0
Exmatch          50 117   4.77944   0
Tadjust          50 117   1.00000   0
E0adjust         50 117   1.00000   0
Exmatchadjust    50 117   1.00000   0
Ntop             50 117  16   0
Nlow             50 117   6   0
s2adjust         50 117   1.00000   0
ctable           50 117   0.00000   0
ptable           50 117   0.00000   0
ctableadjust     50 117   0.00000   0
ptableadjust     50 117   0.00000   0
Ufermi           50 117  30.00000   0
cfermi           50 117   5.00000   0
D0               50 117 4.50000E+02
g                50 117   7.80000
gp               50 117   3.33333
gn               50 117   4.46667
gnadjust         50 117   1.00000
gpadjust         50 117   1.00000
gadjust          50 117   1.00000
Risomer          50 117   1.00000
## parameters: 
##   photon strength function
gamgam           50 117   0.00005
gamgamadjust     50 117   1.00000
etable           50 117   0.00000 E1
ftable           50 117   1.00000 E1
wtable           50 117   1.08100 E1
etableadjust     50 117   0.00000 E1
ftableadjust     50 117   1.00000 E1
wtableadjust     50 117   1.00000 E1
upbendc          50 117 3.50000E-08 M1
upbende          50 117 8.00000E-01 M1
upbendf          50 117 6.00000E+00 M1
upbendcadjust    50 117 1.00000E+00 M1
upbendeadjust    50 117 1.00000E+00 M1
upbendfadjust    50 117 1.00000E+00 M1
sgr              50 117   1.587 M1
egr              50 117   8.139 M1
ggr              50 117   4.000 M1
sgradjust        50 117   1.000 M1
egradjust        50 117   1.000 M1
ggradjust        50 117   1.000 M1
etable           50 117   0.00000 E2
ftable           50 117   1.00000 E2
wtable           50 117   1.00000 E2
etableadjust     50 117   0.00000 E2
ftableadjust     50 117   1.00000 E2
wtableadjust     50 117   1.00000 E2
upbendc          50 117 0.00000E+00 M2
upbende          50 117 0.00000E+00 M2
upbendf          50 117 0.00000E+00 M2
upbendcadjust    50 117 1.00000E+00 M2
upbendeadjust    50 117 1.00000E+00 M2
upbendfadjust    50 117 1.00000E+00 M2
sgr              50 117   0.001 M2
egr              50 117   8.139 M2
ggr              50 117   4.000 M2
sgradjust        50 117   1.000 M2
egradjust        50 117   1.000 M2
ggradjust        50 117   1.000 M2
## residual:
##   Z: 49
##   A: 115
##   nuclide: In115 
## parameters: 
##   level density
a                49 115  18.14553
aadjust          49 115   1.00000
gammald          49 115   0.08906
pair             49 115   1.11901
Pshift           49 115   0.00000   0
Pshiftadjust     49 115   0.00000   0
deltaW           49 115   2.46260   0
T                49 115   0.52265   0
E0               49 115  -0.03500   0
Exmatch          49 115   4.25566   0
Tadjust          49 115   1.00000   0
E0adjust         49 115   1.00000   0
Exmatchadjust    49 115   1.00000   0
Ntop             49 115  16   0
Nlow             49 115   4   0
s2adjust         49 115   1.00000   0
ctable           49 115   0.00000   0
ptable           49 115   0.00000   0
ctableadjust     49 115   0.00000   0
ptableadjust     49 115   0.00000   0
Ufermi           49 115  30.00000   0
cfermi           49 115   5.00000   0
g                49 115   7.66667
gp               49 115   3.26667
gn               49 115   4.40000
gnadjust         49 115   1.00000
gpadjust         49 115   1.00000
gadjust          49 115   1.00000
Risomer          49 115   1.00000
## parameters: 
##   photon strength function
gamgam           49 115   0.00000
gamgamadjust     49 115   1.00000
etable           49 115   0.00000 E1
ftable           49 115   1.00000 E1
wtable           49 115   1.08100 E1
etableadjust     49 115   0.00000 E1
ftableadjust     49 115   1.00000 E1
wtableadjust     49 115   1.00000 E1
upbendc          49 115 3.50000E-08 M1
upbende          49 115 8.00000E-01 M1
upbendf          49 115 6.00000E+00 M1
upbendcadjust    49 115 1.00000E+00 M1
upbendeadjust    49 115 1.00000E+00 M1
upbendfadjust    49 115 1.00000E+00 M1
sgr              49 115   1.564 M1
egr              49 115   8.162 M1
ggr              49 115   4.000 M1
sgradjust        49 115   1.000 M1
egradjust        49 115   1.000 M1
ggradjust        49 115   1.000 M1
etable           49 115   0.00000 E2
ftable           49 115   1.00000 E2
wtable           49 115   1.00000 E2
etableadjust     49 115   0.00000 E2
ftableadjust     49 115   1.00000 E2
wtableadjust     49 115   1.00000 E2
upbendc          49 115 0.00000E+00 M2
upbende          49 115 0.00000E+00 M2
upbendf          49 115 0.00000E+00 M2
upbendcadjust    49 115 1.00000E+00 M2
upbendeadjust    49 115 1.00000E+00 M2
upbendfadjust    49 115 1.00000E+00 M2
sgr              49 115   0.001 M2
egr              49 115   8.162 M2
ggr              49 115   4.000 M2
sgradjust        49 115   1.000 M2
egradjust        49 115   1.000 M2
ggradjust        49 115   1.000 M2
## residual:
##   Z: 48
##   A: 114
##   nuclide: Cd114 
## parameters: 
##   level density
a                48 114  17.10172
aadjust          48 114   1.00000
gammald          48 114   0.08932
pair             48 114   2.24781
Pshift           48 114   0.00000   0
Pshiftadjust     48 114   0.00000   0
deltaW           48 114   2.74737   0
T                48 114   0.62927   0
E0               48 114   0.31175   0
Exmatch          48 114   6.64241   0
Tadjust          48 114   1.00000   0
E0adjust         48 114   1.00000   0
Exmatchadjust    48 114   1.00000   0
Ntop             48 114  47   0
Nlow             48 114   7   0
s2adjust         48 114   1.00000   0
ctable           48 114   0.00000   0
ptable           48 114   0.00000   0
ctableadjust     48 114   0.00000   0
ptableadjust     48 114   0.00000   0
Ufermi           48 114  30.00000   0
cfermi           48 114   5.00000   0
D0               48 114 2.48000E+01
g                48 114   7.60000
gp               48 114   3.20000
gn               48 114   4.40000
gnadjust         48 114   1.00000
gpadjust         48 114   1.00000
gadjust          48 114   1.00000
Risomer          48 114   1.00000
## parameters: 
##   photon strength function
gamgam           48 114   0.00010
gamgamadjust     48 114   1.00000
etable           48 114   0.00000 E1
ftable           48 114   1.00000 E1
wtable           48 114   1.08100 E1
etableadjust     48 114   0.00000 E1
ftableadjust     48 114   1.00000 E1
wtableadjust     48 114   1.00000 E1
upbendc          48 114 3.50000E-08 M1
upbende          48 114 8.00000E-01 M1
upbendf          48 114 6.00000E+00 M1
upbendcadjust    48 114 1.00000E+00 M1
upbendeadjust    48 114 1.00000E+00 M1
upbendfadjust    48 114 1.00000E+00 M1
sgr              48 114   1.553 M1
egr              48 114   8.174 M1
ggr              48 114   4.000 M1
sgradjust        48 114   1.000 M1
egradjust        48 114   1.000 M1
ggradjust        48 114   1.000 M1
etable           48 114   0.00000 E2
ftable           48 114   1.00000 E2
wtable           48 114   1.00000 E2
etableadjust     48 114   0.00000 E2
ftableadjust     48 114   1.00000 E2
wtableadjust     48 114   1.00000 E2
upbendc          48 114 0.00000E+00 M2
upbende          48 114 0.00000E+00 M2
upbendf          48 114 0.00000E+00 M2
upbendcadjust    48 114 1.00000E+00 M2
upbendeadjust    48 114 1.00000E+00 M2
upbendfadjust    48 114 1.00000E+00 M2
sgr              48 114   0.001 M2
egr              48 114   8.174 M2
ggr              48 114   4.000 M2
sgradjust        48 114   1.000 M2
egradjust        48 114   1.000 M2
ggradjust        48 114   1.000 M2
## residual:
##   Z: 47
##   A: 113
##   nuclide: Ag113 
## parameters: 
##   level density
a                47 113  17.97702
aadjust          47 113   1.00000
gammald          47 113   0.08958
pair             47 113   1.12887
Pshift           47 113   0.00000   0
Pshiftadjust     47 113   0.00000   0
deltaW           47 113   3.74427   0
T                47 113   0.58033   0
E0               47 113  -0.57414   0
Exmatch          47 113   5.01402   0
Tadjust          47 113   1.00000   0
E0adjust         47 113   1.00000   0
Exmatchadjust    47 113   1.00000   0
Ntop             47 113  30   0
Nlow             47 113   2   0
s2adjust         47 113   1.00000   0
