## header:
##   title: Ag107(p,x) nuclear model parameters
##   source: TALYS-2.2
##   user: Arjan Koning
##   date: 2026-01-18
##   format: YANDF-0.4
## target:
##   Z: 47
##   A: 107
##   nuclide: Ag107 
## residual:
##   Z: 48
##   A: 108
##   nuclide: Cd108 
## parameters: 
##   level density
a                48 108  14.50228
aadjust          48 108   1.00000
gammald          48 108   0.09094
pair             48 108   2.30940
upbendf          45 104 6.00000E+00 M1
upbendcadjust    45 104 1.00000E+00 M1
upbendeadjust    45 104 1.00000E+00 M1
upbendfadjust    45 104 1.00000E+00 M1
sgr              45 104   1.439 M1
egr              45 104   8.300 M1
ggr              45 104   4.000 M1
sgradjust        45 104   1.000 M1
egradjust        45 104   1.000 M1
ggradjust        45 104   1.000 M1
etable           45 104   0.00000 E2
ftable           45 104   1.00000 E2
wtable           45 104   1.00000 E2
etableadjust     45 104   0.00000 E2
ftableadjust     45 104   1.00000 E2
wtableadjust     45 104   1.00000 E2
upbendc          45 104 0.00000E+00 M2
upbende          45 104 0.00000E+00 M2
upbendf          45 104 0.00000E+00 M2
upbendcadjust    45 104 1.00000E+00 M2
upbendeadjust    45 104 1.00000E+00 M2
upbendfadjust    45 104 1.00000E+00 M2
sgr              45 104   0.001 M2
egr              45 104   8.300 M2
ggr              45 104   4.000 M2
sgradjust        45 104   1.000 M2
egradjust        45 104   1.000 M2
ggradjust        45 104   1.000 M2
## residual:
##   Z: 45
##   A: 103
##   nuclide: Rh103 
## parameters: 
##   level density
a                45 103  15.40686
aadjust          45 103   1.00000
gammald          45 103   0.09239
pair             45 103   1.18240
Pshift           45 103   0.00000   0
Pshiftadjust     45 103   0.00000   0
deltaW           45 103   2.38926   0
T                45 103   0.70120   0
E0               45 103  -1.04774   0
Exmatch          45 103   6.11958   0
Tadjust          45 103   1.00000   0
E0adjust         45 103   1.00000   0
Exmatchadjust    45 103   1.00000   0
Ntop             45 103  30   0
Nlow             45 103   3   0
s2adjust         45 103   1.00000   0
ctable           45 103   0.00000   0
ptable           45 103   0.00000   0
ctableadjust     45 103   0.00000   0
ptableadjust     45 103   0.00000   0
Ufermi           45 103  30.00000   0
cfermi           45 103   5.00000   0
g                45 103   6.86667
gp               45 103   3.00000
gn               45 103   3.86667
gnadjust         45 103   1.00000
gpadjust         45 103   1.00000
gadjust          45 103   1.00000
Risomer          45 103   1.00000
## parameters: 
##   photon strength function
gamgam           45 103   0.00000
gamgamadjust     45 103   1.00000
etable           45 103   0.00000 E1
ftable           45 103   1.00000 E1
wtable           45 103   1.00000 E1
etableadjust     45 103   0.00000 E1
ftableadjust     45 103   1.00000 E1
wtableadjust     45 103   1.00000 E1
upbendc          45 103 3.50000E-08 M1
upbende          45 103 8.00000E-01 M1
upbendf          45 103 6.00000E+00 M1
upbendcadjust    45 103 1.00000E+00 M1
upbendeadjust    45 103 1.00000E+00 M1
upbendfadjust    45 103 1.00000E+00 M1
sgr              45 103   1.427 M1
egr              45 103   8.314 M1
ggr              45 103   4.000 M1
sgradjust        45 103   1.000 M1
egradjust        45 103   1.000 M1
ggradjust        45 103   1.000 M1
etable           45 103   0.00000 E2
ftable           45 103   1.00000 E2
wtable           45 103   1.00000 E2
etableadjust     45 103   0.00000 E2
ftableadjust     45 103   1.00000 E2
wtableadjust     45 103   1.00000 E2
upbendc          45 103 0.00000E+00 M2
upbende          45 103 0.00000E+00 M2
upbendf          45 103 0.00000E+00 M2
upbendcadjust    45 103 1.00000E+00 M2
upbendeadjust    45 103 1.00000E+00 M2
upbendfadjust    45 103 1.00000E+00 M2
sgr              45 103   0.001 M2
egr              45 103   8.314 M2
ggr              45 103   4.000 M2
sgradjust        45 103   1.000 M2
egradjust        45 103   1.000 M2
ggradjust        45 103   1.000 M2
## residual:
##   Z: 45
##   A: 102
##   nuclide: Rh102 
## parameters: 
##   level density
a                45 102  15.98294
aadjust          45 102   1.00000
gammald          45 102   0.09269
pair             45 102   0.00000
Pshift           45 102   0.00000   0
Pshiftadjust     45 102   0.00000   0
deltaW           45 102   1.64717   0
T                45 102   0.70723   0
E0               45 102  -2.50825   0
Exmatch          45 102   5.36543   0
Tadjust          45 102   1.00000   0
E0adjust         45 102   1.00000   0
Exmatchadjust    45 102   1.00000   0
Ntop             45 102  22   0
Nlow             45 102   3   0
s2adjust         45 102   1.00000   0
ctable           45 102   0.00000   0
ptable           45 102   0.00000   0
ctableadjust     45 102   0.00000   0
ptableadjust     45 102   0.00000   0
Ufermi           45 102  30.00000   0
cfermi           45 102   5.00000   0
g                45 102   6.80000
gp               45 102   3.00000
gn               45 102   3.80000
gnadjust         45 102   1.00000
gpadjust         45 102   1.00000
gadjust          45 102   1.00000
Risomer          45 102   1.00000
## parameters: 
##   photon strength function
gamgam           45 102   0.00000
gamgamadjust     45 102   1.00000
etable           45 102   0.00000 E1
ftable           45 102   1.00000 E1
wtable           45 102   1.00000 E1
etableadjust     45 102   0.00000 E1
ftableadjust     45 102   1.00000 E1
wtableadjust     45 102   1.00000 E1
upbendc          45 102 3.50000E-08 M1
upbende          45 102 8.00000E-01 M1
upbendf          45 102 6.00000E+00 M1
upbendcadjust    45 102 1.00000E+00 M1
upbendeadjust    45 102 1.00000E+00 M1
upbendfadjust    45 102 1.00000E+00 M1
sgr              45 102   1.416 M1
egr              45 102   8.327 M1
ggr              45 102   4.000 M1
sgradjust        45 102   1.000 M1
egradjust        45 102   1.000 M1
ggradjust        45 102   1.000 M1
etable           45 102   0.00000 E2
ftable           45 102   1.00000 E2
wtable           45 102   1.00000 E2
etableadjust     45 102   0.00000 E2
ftableadjust     45 102   1.00000 E2
wtableadjust     45 102   1.00000 E2
upbendc          45 102 0.00000E+00 M2
upbende          45 102 0.00000E+00 M2
upbendf          45 102 0.00000E+00 M2
upbendcadjust    45 102 1.00000E+00 M2
upbendeadjust    45 102 1.00000E+00 M2
upbendfadjust    45 102 1.00000E+00 M2
sgr              45 102   0.001 M2
egr              45 102   8.327 M2
ggr              45 102   4.000 M2
sgradjust        45 102   1.000 M2
egradjust        45 102   1.000 M2
ggradjust        45 102   1.000 M2
## residual:
##   Z: 45
##   A: 101
##   nuclide: Rh101 
## parameters: 
##   level density
a                45 101  13.86137
aadjust          45 101   1.00000
gammald          45 101   0.09300
pair             45 101   1.19404
Pshift           45 101   0.00000   0
Pshiftadjust     45 101   0.00000   0
deltaW           45 101   0.87673   0
T                45 101   0.74587   0
E0               45 101  -0.85104   0
Exmatch          45 101   6.29462   0
Tadjust          45 101   1.00000   0
E0adjust         45 101   1.00000   0
Exmatchadjust    45 101   1.00000   0
Ntop             45 101  35   0
Nlow             45 101   5   0
s2adjust         45 101   1.00000   0
ctable           45 101   0.00000   0
ptable           45 101   0.00000   0
ctableadjust     45 101   0.00000   0
ptableadjust     45 101   0.00000   0
Ufermi           45 101  30.00000   0
cfermi           45 101   5.00000   0
g                45 101   6.73333
gp               45 101   3.00000
gn               45 101   3.73333
gnadjust         45 101   1.00000
gpadjust         45 101   1.00000
gadjust          45 101   1.00000
Risomer          45 101   1.00000
## parameters: 
##   photon strength function
gamgam           45 101   0.00000
gamgamadjust     45 101   1.00000
etable           45 101   0.00000 E1
ftable           45 101   1.00000 E1
wtable           45 101   1.00000 E1
etableadjust     45 101   0.00000 E1
ftableadjust     45 101   1.00000 E1
wtableadjust     45 101   1.00000 E1
upbendc          45 101 3.50000E-08 M1
upbende          45 101 8.00000E-01 M1
upbendf          45 101 6.00000E+00 M1
upbendcadjust    45 101 1.00000E+00 M1
upbendeadjust    45 101 1.00000E+00 M1
upbendfadjust    45 101 1.00000E+00 M1
sgr              45 101   1.404 M1
egr              45 101   8.341 M1
ggr              45 101   4.000 M1
sgradjust        45 101   1.000 M1
egradjust        45 101   1.000 M1
ggradjust        45 101   1.000 M1
etable           45 101   0.00000 E2
ftable           45 101   1.00000 E2
wtable           45 101   1.00000 E2
etableadjust     45 101   0.00000 E2
ftableadjust     45 101   1.00000 E2
wtableadjust     45 101   1.00000 E2
upbendc          45 101 0.00000E+00 M2
upbende          45 101 0.00000E+00 M2
upbendf          45 101 0.00000E+00 M2
upbendcadjust    45 101 1.00000E+00 M2
upbendeadjust    45 101 1.00000E+00 M2
upbendfadjust    45 101 1.00000E+00 M2
sgr              45 101   0.001 M2
egr              45 101   8.341 M2
ggr              45 101   4.000 M2
sgradjust        45 101   1.000 M2
egradjust        45 101   1.000 M2
ggradjust        45 101   1.000 M2
## residual:
##   Z: 44
##   A: 101
##   nuclide: Ru101 
## parameters: 
##   level density
a                44 101  15.97100
aadjust          44 101   1.00000
gammald          44 101   0.09300
pair             44 101   1.19404
Pshift           44 101   0.00000   0
Pshiftadjust     44 101   0.00000   0
deltaW           44 101   2.23765   0
T                44 101   0.73863   0
E0               44 101  -1.63660   0
Exmatch          44 101   6.92345   0
Tadjust          44 101   1.00000   0
E0adjust         44 101   1.00000   0
Exmatchadjust    44 101   1.00000   0
Ntop             44 101  21   0
Nlow             44 101   5   0
s2adjust         44 101   1.00000   0
ctable           44 101   0.00000   0
ptable           44 101   0.00000   0
ctableadjust     44 101   0.00000   0
ptableadjust     44 101   0.00000   0
Ufermi           44 101  30.00000   0
cfermi           44 101   5.00000   0
D0               44 101 3.45000E+02
g                44 101   6.73333
gp               44 101   2.93333
gn               44 101   3.80000
gnadjust         44 101   1.00000
gpadjust         44 101   1.00000
gadjust          44 101   1.00000
Risomer          44 101   1.00000
## parameters: 
##   photon strength function
gamgam           44 101   0.00012
gamgamadjust     44 101   1.00000
etable           44 101   0.00000 E1
ftable           44 101   1.00000 E1
wtable           44 101   1.00000 E1
etableadjust     44 101   0.00000 E1
ftableadjust     44 101   1.00000 E1
wtableadjust     44 101   1.00000 E1
upbendc          44 101 3.50000E-08 M1
upbende          44 101 8.00000E-01 M1
upbendf          44 101 6.00000E+00 M1
upbendcadjust    44 101 1.00000E+00 M1
upbendeadjust    44 101 1.00000E+00 M1
upbendfadjust    44 101 1.00000E+00 M1
sgr              44 101   1.404 M1
egr              44 101   8.341 M1
ggr              44 101   4.000 M1
sgradjust        44 101   1.000 M1
egradjust        44 101   1.000 M1
ggradjust        44 101   1.000 M1
etable           44 101   0.00000 E2
ftable           44 101   1.00000 E2
wtable           44 101   1.00000 E2
etableadjust     44 101   0.00000 E2
ftableadjust     44 101   1.00000 E2
wtableadjust     44 101   1.00000 E2
upbendc          44 101 0.00000E+00 M2
upbende          44 101 0.00000E+00 M2
upbendf          44 101 0.00000E+00 M2
upbendcadjust    44 101 1.00000E+00 M2
upbendeadjust    44 101 1.00000E+00 M2
upbendfadjust    44 101 1.00000E+00 M2
sgr              44 101   0.001 M2
egr              44 101   8.341 M2
ggr              44 101   4.000 M2
sgradjust        44 101   1.000 M2
egradjust        44 101   1.000 M2
ggradjust        44 101   1.000 M2
## residual:
##   Z: 44
##   A: 100
##   nuclide: Ru100 
## parameters: 
##   level density
a                44 100  14.31653
aadjust          44 100   1.00000
gammald          44 100   0.09331
pair             44 100   2.40000
Pshift           44 100   0.00000   0
Pshiftadjust     44 100   0.00000   0
deltaW           44 100   1.28165   0
T                44 100   0.79836   0
E0               44 100  -0.45389   0
Exmatch          44 100   8.55982   0
Tadjust          44 100   1.00000   0
E0adjust         44 100   1.00000   0
Exmatchadjust    44 100   1.00000   0
Ntop             44 100  38   0
Nlow             44 100   6   0
s2adjust         44 100   1.00000   0
ctable           44 100   0.00000   0
ptable           44 100   0.00000   0
ctableadjust     44 100   0.00000   0
ptableadjust     44 100   0.00000   0
Ufermi           44 100  30.00000   0
cfermi           44 100   5.00000   0
D0               44 100 2.50000E+01
g                44 100   6.66667
gp               44 100   2.93333
gn               44 100   3.73333
gnadjust         44 100   1.00000
gpadjust         44 100   1.00000
gadjust          44 100   1.00000
Risomer          44 100   1.00000
## parameters: 
##   photon strength function
gamgam           44 100   0.00020
gamgamadjust     44 100   1.00000
etable           44 100   0.00000 E1
ftable           44 100   1.00000 E1
wtable           44 100   1.00000 E1
etableadjust     44 100   0.00000 E1
ftableadjust     44 100   1.00000 E1
wtableadjust     44 100   1.00000 E1
upbendc          44 100 3.50000E-08 M1
upbende          44 100 8.00000E-01 M1
upbendf          44 100 6.00000E+00 M1
upbendcadjust    44 100 1.00000E+00 M1
upbendeadjust    44 100 1.00000E+00 M1
upbendfadjust    44 100 1.00000E+00 M1
sgr              44 100   1.392 M1
egr              44 100   8.355 M1
ggr              44 100   4.000 M1
sgradjust        44 100   1.000 M1
egradjust        44 100   1.000 M1
ggradjust        44 100   1.000 M1
etable           44 100   0.00000 E2
ftable           44 100   1.00000 E2
wtable           44 100   1.00000 E2
etableadjust     44 100   0.00000 E2
ftableadjust     44 100   1.00000 E2
wtableadjust     44 100   1.00000 E2
upbendc          44 100 0.00000E+00 M2
upbende          44 100 0.00000E+00 M2
upbendf          44 100 0.00000E+00 M2
upbendcadjust    44 100 1.00000E+00 M2
upbendeadjust    44 100 1.00000E+00 M2
upbendfadjust    44 100 1.00000E+00 M2
sgr              44 100   0.001 M2
egr              44 100   8.355 M2
ggr              44 100   4.000 M2
sgradjust        44 100   1.000 M2
egradjust        44 100   1.000 M2
ggradjust        44 100   1.000 M2
## residual:
##   Z: 48
##   A: 105
##   nuclide: Cd105 
## parameters: 
##   level density
a                48 105  12.58525
aadjust          48 105   1.00000
gammald          48 105   0.09180
pair             48 105   1.17108
Pshift           48 105   0.00000   0
Pshiftadjust     48 105   0.00000   0
deltaW           48 105  -1.07588   0
T                48 105   0.79270   0
E0               48 105  -0.67686   0
Exmatch          48 105   6.68961   0
Tadjust          48 105   1.00000   0
E0adjust         48 105   1.00000   0
Exmatchadjust    48 105   1.00000   0
Ntop             48 105  18   0
Nlow             48 105   7   0
s2adjust         48 105   1.00000   0
ctable           48 105   0.00000   0
ptable           48 105   0.00000   0
ctableadjust     48 105   0.00000   0
ptableadjust     48 105   0.00000   0
Ufermi           48 105  30.00000   0
cfermi           48 105   5.00000   0
g                48 105   7.00000
gp               48 105   3.20000
gn               48 105   3.80000
gnadjust         48 105   1.00000
gpadjust         48 105   1.00000
gadjust          48 105   1.00000
Risomer          48 105   1.00000
## parameters: 
##   photon strength function
gamgam           48 105   0.00000
gamgamadjust     48 105   1.00000
etable           48 105   0.00000 E1
ftable           48 105   1.00000 E1
wtable           48 105   1.00000 E1
etableadjust     48 105   0.00000 E1
ftableadjust     48 105   1.00000 E1
wtableadjust     48 105   1.00000 E1
upbendc          48 105 3.50000E-08 M1
upbende          48 105 8.00000E-01 M1
upbendf          48 105 6.00000E+00 M1
upbendcadjust    48 105 1.00000E+00 M1
upbendeadjust    48 105 1.00000E+00 M1
upbendfadjust    48 105 1.00000E+00 M1
sgr              48 105   1.450 M1
egr              48 105   8.287 M1
ggr              48 105   4.000 M1
sgradjust        48 105   1.000 M1
egradjust        48 105   1.000 M1
ggradjust        48 105   1.000 M1
etable           48 105   0.00000 E2
ftable           48 105   1.00000 E2
wtable           48 105   1.00000 E2
etableadjust     48 105   0.00000 E2
ftableadjust     48 105   1.00000 E2
wtableadjust     48 105   1.00000 E2
upbendc          48 105 0.00000E+00 M2
upbende          48 105 0.00000E+00 M2
upbendf          48 105 0.00000E+00 M2
upbendcadjust    48 105 1.00000E+00 M2
upbendeadjust    48 105 1.00000E+00 M2
upbendfadjust    48 105 1.00000E+00 M2
sgr              48 105   0.001 M2
egr              48 105   8.287 M2
ggr              48 105   4.000 M2
sgradjust        48 105   1.000 M2
egradjust        48 105   1.000 M2
ggradjust        48 105   1.000 M2
## residual:
##   Z: 47
##   A: 103
##   nuclide: Ag103 
## parameters: 
##   level density
a                47 103  12.62895
aadjust          47 103   1.00000
gammald          47 103   0.09239
pair             47 103   1.18240
Pshift           47 103   0.00000   0
Pshiftadjust     47 103   0.00000   0
deltaW           47 103  -0.87692   0
T                47 103   0.80248   0
E0               47 103  -0.76889   0
Exmatch          47 103   6.81694   0
Tadjust          47 103   1.00000   0
E0adjust         47 103   1.00000   0
Exmatchadjust    47 103   1.00000   0
Ntop             47 103  30   0
Nlow             47 103   3   0
s2adjust         47 103   1.00000   0
ctable           47 103   0.00000   0
ptable           47 103   0.00000   0
ctableadjust     47 103   0.00000   0
ptableadjust     47 103   0.00000   0
Ufermi           47 103  30.00000   0
cfermi           47 103   5.00000   0
g                47 103   6.86667
gp               47 103   3.13333
gn               47 103   3.73333
gnadjust         47 103   1.00000
gpadjust         47 103   1.00000
gadjust          47 103   1.00000
Risomer          47 103   1.00000
## parameters: 
##   photon strength function
gamgam           47 103   0.00000
gamgamadjust     47 103   1.00000
etable           47 103   0.00000 E1
ftable           47 103   1.00000 E1
wtable           47 103   1.00000 E1
etableadjust     47 103   0.00000 E1
ftableadjust     47 103   1.00000 E1
wtableadjust     47 103   1.00000 E1
upbendc          47 103 3.50000E-08 M1
upbende          47 103 8.00000E-01 M1
upbendf          47 103 6.00000E+00 M1
upbendcadjust    47 103 1.00000E+00 M1
upbendeadjust    47 103 1.00000E+00 M1
upbendfadjust    47 103 1.00000E+00 M1
sgr              47 103   1.427 M1
egr              47 103   8.314 M1
ggr              47 103   4.000 M1
sgradjust        47 103   1.000 M1
egradjust        47 103   1.000 M1
ggradjust        47 103   1.000 M1
etable           47 103   0.00000 E2
ftable           47 103   1.00000 E2
wtable           47 103   1.00000 E2
etableadjust     47 103   0.00000 E2
ftableadjust     47 103   1.00000 E2
wtableadjust     47 103   1.00000 E2
upbendc          47 103 0.00000E+00 M2
upbende          47 103 0.00000E+00 M2
upbendf          47 103 0.00000E+00 M2
upbendcadjust    47 103 1.00000E+00 M2
upbendeadjust    47 103 1.00000E+00 M2
upbendfadjust    47 103 1.00000E+00 M2
sgr              47 103   0.001 M2
egr              47 103   8.314 M2
ggr              47 103   4.000 M2
sgradjust        47 103   1.000 M2
egradjust        47 103   1.000 M2
ggradjust        47 103   1.000 M2
## residual:
##   Z: 46
##   A: 102
##   nuclide: Pd102 
## parameters: 
##   level density
a                46 102  12.92432
aadjust          46 102   1.00000
gammald          46 102   0.09269
pair             46 102   2.37635
Pshift           46 102   0.00000   0
Pshiftadjust     46 102   0.00000   0
deltaW           46 102  -0.35776   0
T                46 102   0.82689   0
E0               46 102  -0.04253   0
Exmatch          46 102   8.57944   0
Tadjust          46 102   1.00000   0
E0adjust         46 102   1.00000   0
Exmatchadjust    46 102   1.00000   0
Ntop             46 102  17   0
Nlow             46 102   2   0
s2adjust         46 102   1.00000   0
ctable           46 102   0.00000   0
ptable           46 102   0.00000   0
ctableadjust     46 102   0.00000   0
ptableadjust     46 102   0.00000   0
Ufermi           46 102  30.00000   0
cfermi           46 102   5.00000   0
g                46 102   6.80000
gp               46 102   3.06667
gn               46 102   3.73333
gnadjust         46 102   1.00000
gpadjust         46 102   1.00000
gadjust          46 102   1.00000
Risomer          46 102   1.00000
## parameters: 
##   photon strength function
gamgam           46 102   0.00000
gamgamadjust     46 102   1.00000
etable           46 102   0.00000 E1
ftable           46 102   1.00000 E1
wtable           46 102   1.00000 E1
etableadjust     46 102   0.00000 E1
ftableadjust     46 102   1.00000 E1
wtableadjust     46 102   1.00000 E1
upbendc          46 102 3.50000E-08 M1
upbende          46 102 8.00000E-01 M1
upbendf          46 102 6.00000E+00 M1
upbendcadjust    46 102 1.00000E+00 M1
upbendeadjust    46 102 1.00000E+00 M1
upbendfadjust    46 102 1.00000E+00 M1
sgr              46 102   1.416 M1
egr              46 102   8.327 M1
ggr              46 102   4.000 M1
sgradjust        46 102   1.000 M1
egradjust        46 102   1.000 M1
ggradjust        46 102   1.000 M1
etable           46 102   0.00000 E2
ftable           46 102   1.00000 E2
wtable           46 102   1.00000 E2
etableadjust     46 102   0.00000 E2
ftableadjust     46 102   1.00000 E2
wtableadjust     46 102   1.00000 E2
upbendc          46 102 0.00000E+00 M2
upbende          46 102 0.00000E+00 M2
upbendf          46 102 0.00000E+00 M2
upbendcadjust    46 102 1.00000E+00 M2
upbendeadjust    46 102 1.00000E+00 M2
upbendfadjust    46 102 1.00000E+00 M2
sgr              46 102   0.001 M2
egr              46 102   8.327 M2
ggr              46 102   4.000 M2
sgradjust        46 102   1.000 M2
egradjust        46 102   1.000 M2
ggradjust        46 102   1.000 M2
## residual:
##   Z: 45
##   A: 100
##   nuclide: Rh100 
## parameters: 
##   level density
a                45 100  14.19792
aadjust          45 100   1.00000
gammald          45 100   0.09331
pair             45 100   0.00000
Pshift           45 100   0.00000   0
Pshiftadjust     45 100   0.00000   0
deltaW           45 100   0.02849   0
T                45 100   0.83391   0
E0               45 100  -3.26322   0
Exmatch          45 100   7.14268   0
Tadjust          45 100   1.00000   0
E0adjust         45 100   1.00000   0
Exmatchadjust    45 100   1.00000   0
Ntop             45 100  17   0
Nlow             45 100   6   0
s2adjust         45 100   1.00000   0
ctable           45 100   0.00000   0
ptable           45 100   0.00000   0
ctableadjust     45 100   0.00000   0
ptableadjust     45 100   0.00000   0
Ufermi           45 100  30.00000   0
cfermi           45 100   5.00000   0
g                45 100   6.66667
gp               45 100   3.00000
gn               45 100   3.66667
gnadjust         45 100   1.00000
gpadjust         45 100   1.00000
gadjust          45 100   1.00000
Risomer          45 100   1.00000
## parameters: 
##   photon strength function
gamgam           45 100   0.00000
gamgamadjust     45 100   1.00000
etable           45 100   0.00000 E1
ftable           45 100   1.00000 E1
wtable           45 100   1.00000 E1
etableadjust     45 100   0.00000 E1
ftableadjust     45 100   1.00000 E1
wtableadjust     45 100   1.00000 E1
upbendc          45 100 3.50000E-08 M1
upbende          45 100 8.00000E-01 M1
upbendf          45 100 6.00000E+00 M1
upbendcadjust    45 100 1.00000E+00 M1
upbendeadjust    45 100 1.00000E+00 M1
upbendfadjust    45 100 1.00000E+00 M1
sgr              45 100   1.392 M1
egr              45 100   8.355 M1
ggr              45 100   4.000 M1
sgradjust        45 100   1.000 M1
egradjust        45 100   1.000 M1
ggradjust        45 100   1.000 M1
etable           45 100   0.00000 E2
ftable           45 100   1.00000 E2
wtable           45 100   1.00000 E2
etableadjust     45 100   0.00000 E2
ftableadjust     45 100   1.00000 E2
wtableadjust     45 100   1.00000 E2
upbendc          45 100 0.00000E+00 M2
upbende          45 100 0.00000E+00 M2
upbendf          45 100 0.00000E+00 M2
upbendcadjust    45 100 1.00000E+00 M2
upbendeadjust    45 100 1.00000E+00 M2
upbendfadjust    45 100 1.00000E+00 M2
sgr              45 100   0.001 M2
egr              45 100   8.355 M2
ggr              45 100   4.000 M2
sgradjust        45 100   1.000 M2
egradjust        45 100   1.000 M2
ggradjust        45 100   1.000 M2
## residual:
##   Z: 44
##   A: 99
##   nuclide: Ru99  
## parameters: 
##   level density
a                44  99  13.53235
aadjust          44  99   1.00000
gammald          44  99   0.09362
pair             44  99   1.20605
Pshift           44  99   0.00000   0
Pshiftadjust     44  99   0.00000   0
deltaW           44  99   0.66364   0
T                44  99   0.79503   0
E0               44  99  -1.19406   0
Exmatch          44  99   6.95524   0
Tadjust          44  99   1.00000   0
E0adjust         44  99   1.00000   0
Exmatchadjust    44  99   1.00000   0
Ntop             44  99  29   0
Nlow             44  99   3   0
s2adjust         44  99   1.00000   0
ctable           44  99   0.00000   0
ptable           44  99   0.00000   0
ctableadjust     44  99   0.00000   0
ptableadjust     44  99   0.00000   0
Ufermi           44  99  30.00000   0
cfermi           44  99   5.00000   0
g                44  99   6.60000
gp               44  99   2.93333
gn               44  99   3.66667
gnadjust         44  99   1.00000
gpadjust         44  99   1.00000
gadjust          44  99   1.00000
Risomer          44  99   1.00000
## parameters: 
##   photon strength function
gamgam           44  99   0.00000
gamgamadjust     44  99   1.00000
etable           44  99   0.00000 E1
ftable           44  99   1.00000 E1
wtable           44  99   1.00000 E1
etableadjust     44  99   0.00000 E1
ftableadjust     44  99   1.00000 E1
wtableadjust     44  99   1.00000 E1
upbendc          44  99 3.50000E-08 M1
upbende          44  99 8.00000E-01 M1
upbendf          44  99 6.00000E+00 M1
upbendcadjust    44  99 1.00000E+00 M1
upbendeadjust    44  99 1.00000E+00 M1
upbendfadjust    44  99 1.00000E+00 M1
sgr              44  99   1.381 M1
egr              44  99   8.369 M1
ggr              44  99   4.000 M1
sgradjust        44  99   1.000 M1
egradjust        44  99   1.000 M1
ggradjust        44  99   1.000 M1
etable           44  99   0.00000 E2
ftable           44  99   1.00000 E2
wtable           44  99   1.00000 E2
etableadjust     44  99   0.00000 E2
ftableadjust     44  99   1.00000 E2
wtableadjust     44  99   1.00000 E2
upbendc          44  99 0.00000E+00 M2
upbende          44  99 0.00000E+00 M2
upbendf          44  99 0.00000E+00 M2
upbendcadjust    44  99 1.00000E+00 M2
upbendeadjust    44  99 1.00000E+00 M2
upbendfadjust    44  99 1.00000E+00 M2
sgr              44  99   0.001 M2
egr              44  99   8.369 M2
ggr              44  99   4.000 M2
sgradjust        44  99   1.000 M2
egradjust        44  99   1.000 M2
ggradjust        44  99   1.000 M2
## residual:
##   Z: 45
##   A: 105
##   nuclide: Rh105 
## parameters: 
##   level density
a                45 105  17.22484
aadjust          45 105   1.00000
gammald          45 105   0.09180
pair             45 105   1.17108
Pshift           45 105   0.00000   0
Pshiftadjust     45 105   0.00000   0
deltaW           45 105   3.41650   0
T                45 105   0.68209   0
E0               45 105  -1.53072   0
Exmatch          45 105   6.43044   0
Tadjust          45 105   1.00000   0
E0adjust         45 105   1.00000   0
Exmatchadjust    45 105   1.00000   0
Ntop             45 105   5   0
Nlow             45 105   3   0
s2adjust         45 105   1.00000   0
ctable           45 105   0.00000   0
ptable           45 105   0.00000   0
ctableadjust     45 105   0.00000   0
ptableadjust     45 105   0.00000   0
Ufermi           45 105  30.00000   0
cfermi           45 105   5.00000   0
g                45 105   7.00000
gp               45 105   3.00000
gn               45 105   4.00000
gnadjust         45 105   1.00000
gpadjust         45 105   1.00000
gadjust          45 105   1.00000
Risomer          45 105   1.00000
## parameters: 
##   photon strength function
gamgam           45 105   0.00000
gamgamadjust     45 105   1.00000
etable           45 105   0.00000 E1
ftable           45 105   1.00000 E1
wtable           45 105   1.00000 E1
etableadjust     45 105   0.00000 E1
ftableadjust     45 105   1.00000 E1
wtableadjust     45 105   1.00000 E1
upbendc          45 105 3.50000E-08 M1
upbende          45 105 8.00000E-01 M1
upbendf          45 105 6.00000E+00 M1
upbendcadjust    45 105 1.00000E+00 M1
upbendeadjust    45 105 1.00000E+00 M1
upbendfadjust    45 105 1.00000E+00 M1
sgr              45 105   1.450 M1
egr              45 105   8.287 M1
ggr              45 105   4.000 M1
sgradjust        45 105   1.000 M1
egradjust        45 105   1.000 M1
ggradjust        45 105   1.000 M1
etable           45 105   0.00000 E2
ftable           45 105   1.00000 E2
wtable           45 105   1.00000 E2
etableadjust     45 105   0.00000 E2
ftableadjust     45 105   1.00000 E2
wtableadjust     45 105   1.00000 E2
upbendc          45 105 0.00000E+00 M2
upbende          45 105 0.00000E+00 M2
upbendf          45 105 0.00000E+00 M2
upbendcadjust    45 105 1.00000E+00 M2
upbendeadjust    45 105 1.00000E+00 M2
upbendfadjust    45 105 1.00000E+00 M2
sgr              45 105   0.001 M2
egr              45 105   8.287 M2
ggr              45 105   4.000 M2
sgradjust        45 105   1.000 M2
egradjust        45 105   1.000 M2
ggradjust        45 105   1.000 M2
## residual:
##   Z: 44
##   A: 103
##   nuclide: Ru103 
## parameters: 
##   level density
a                44 103  17.92352
aadjust          44 103   1.00000
gammald          44 103   0.09239
pair             44 103   1.18240
Pshift           44 103   0.00000   0
Pshiftadjust     44 103   0.00000   0
deltaW           44 103   3.53462   0
T                44 103   0.68963   0
E0               44 103  -1.74477   0
Exmatch          44 103   6.66467   0
Tadjust          44 103   1.00000   0
E0adjust         44 103   1.00000   0
Exmatchadjust    44 103   1.00000   0
Ntop             44 103  35   0
Nlow             44 103   3   0
s2adjust         44 103   1.00000   0
ctable           44 103   0.00000   0
